a,e,i,aop,s,p,f,GDoP,HDoP,dV,T,Decomp
28570.576876340587,0.021692608481159836,64.62343489515304,353.13252327020933,5,4,0.8357699563501605,6.278063215226208,2.2244389941219196,0.03663631298010071,20.0,1.3818744723370413
14484.402611091742,0.016878346708998418,20.565743834445147,8.553923271173872,7,8,0.8785369015086402,2.639130780027015,1.01028946565715,0.010722357538978548,56.0,1.1607399383293677
19182.723558662597,0.019672142717753433,50.7894135484731,13.360559217837991,5,4,0.9483445556289545,8.474326562422695,3.3108093655878292,0.015058263985267092,20.0,1.5511627174754357
24609.716406335905,0.03214925301135724,68.70521486692427,170.08533557967155,7,5,0.21246601570099083,1.8709092757386012,0.930011857856937,0.022503447756742095,35.0,0.8976214722977696
24200.53043221526,0.011532939201325254,68.69597859124023,148.73903783309706,8,6,0.30300441653043625,1.3958769848583836,0.7191281064762343,0.023541229326189152,48.0,1.048596766055978
17066.413970204107,0.05336844002108077,25.835084418428284,206.8515069219236,7,8,0.6955548580579257,1.8844458890337754,0.908032182128353,0.011444539741822453,56.0,1.122841046380223
16750.921485662755,0.015823033352918122,43.673319443671296,215.69059067906989,6,5,0.9174464748846248,2.7259638503987036,1.1342250589790637,0.012373263825470082,30.0,0.7797207520486439
13296.57556323395,0.01662082543130631,34.020746235896375,188.54786017738599,6,6,0.8605447353071253,3.0478082193811824,1.0745509023692856,0.009583351781207972,36.0,0.8590379747826059
19502.08192993738,0.0019972970455212243,36.149900408177324,25.548129658732172,7,3,0.8734479404407888,5.532901119145771,2.612309098810593,0.011256298244837494,21.0,1.1307365299516192
18231.7657992899,0.01749416070454132,54.06853118192901,327.8088852855109,6,6,0.9347150152121526,2.2117161456349628,0.8937265650426961,0.014049774023613217,36.0,0.8378990702569807
17346.693255291862,0.07701689857698961,30.68502562893339,298.19547792733977,5,5,0.8831242362030418,8.295456218060355,2.8858840620535156,0.010900482166261194,25.0,1.4545739658554937
19789.239440139216,0.06677583688791065,74.63065212263317,73.36075615525297,8,5,0.09818872752963406,1.913509552914316,0.9580700442132577,0.01973539110254326,40.0,0.9590417529660665
27592.822123778453,0.012440776124682362,83.20981869777349,26.225159488231213,7,6,0.4182459417065941,1.7585769759456844,0.9120369376532735,0.03000264223241173,42.0,1.1025856658465938
14687.3237102987,0.008954225563755414,69.61417410123106,20.9713572939049,9,5,0.7217186838856501,1.9774963904609002,0.9041473925639525,0.016120830354104308,45.0,0.9904983381955201
17140.084891240447,0.0867959071378085,41.73798197774972,210.66786948268958,5,10,0.08186753774574906,2.374653657175868,0.8528079321705337,0.014404570018291847,50.0,1.062031748590129
28625.91197092794,0.0430520019984105,75.85799732343938,125.58864771349585,8,5,0.9710414388114863,1.6577874489025965,0.8693440686027383,0.03342826451417843,40.0,1.114722770484866
14636.714355722952,0.026566977010349897,41.02323499333589,21.505917594358095,7,4,0.6602277195121713,3.5733288988117184,1.539082330478104,0.01005852752079118,28.0,0.8055332761541298
29097.832207711173,0.029588603592861196,64.04373408402458,201.75335256607835,7,3,0.4159707593819101,3.5228154628874373,1.715639705504124,0.03434461177713662,21.0,1.1304918385312508
21695.03422907301,0.006936018427801449,89.90890961935192,68.70217077665302,7,8,0.7967781313335838,1.8812843251397062,0.9304356303051641,0.01181912168429891,56.0,1.1274390484795278
11693.356714605587,0.01774720034880036,40.46383905910135,351.82584377404623,7,5,0.878138944083341,4.068385572626958,1.5367891475890447,0.008224888912588952,35.0,0.908392406993544
14400.924205327741,0.011289615995066567,33.29577976173128,91.60989439664556,7,4,0.4886571180912712,3.457386000446756,1.7505773952423698,0.008605648179462291,28.0,0.8185502048055557
26371.460637195218,0.0395379871505096,84.82163762386352,37.831901648708936,7,3,0.9822702326306919,3.6761686930332735,1.7204391438069,0.02477334172917908,21.0,0.9937635817459554
24746.67583986376,0.0213611285847356,77.30764120860381,203.9601736973031,9,3,0.7404222321135545,2.541679007365604,1.2288385104119253,0.022541804651032307,27.0,0.8906010955997425
18709.850766893393,0.05925525121717137,59.87432642051957,297.10710990215415,10,4,0.8816790930764464,2.0812238443099806,0.9583651695103927,0.013518239099622575,40.0,0.900078206965081
28147.40347414271,0.021692608481159836,64.62343489515304,353.13252327020933,6,9,0.9300846896338779,2.840592409654368,0.7068830760624353,0.03354980657423589,54.0,1.3295390165763217
18690.800379724526,0.015818163872874297,79.03822027905989,230.5385248899631,8,6,0.09361412942700442,1.7291812939203335,0.8778874361214772,0.011845764530739057,48.0,0.9900692741657188
19695.96082195088,0.0019972970455212243,36.149900408177324,19.833293103194706,7,3,0.8264824301048029,4.840167804038243,2.2182940596283696,0.011217002207546248,21.0,0.964495596808422
14484.402611091742,0.020737539788249437,36.270556176158756,326.34899905938084,7,4,0.9821772292335237,3.695302261328397,1.65470216453409,0.0088500652351772,28.0,0.8101480066248495
13349.170084598401,0.016131284835732868,28.964591997322003,57.8121793486957,7,7,0.7279398631278025,6.14709229325944,0.9131323379377198,0.0102732723767115,49.0,1.2196254199809022
14397.512706225214,0.011393532205235701,33.22607641249232,93.0336646476398,7,6,0.12949789795016897,2.0789618133970316,0.9269523841749815,0.011727312319407305,42.0,0.9123026117847545
12505.73711833691,0.014878656980655526,21.293397223271395,289.80278386154566,7,5,0.810402761592899,3.88607548132153,1.410905217106259,0.00957372239026972,35.0,0.9002822891519027
24966.97844474565,0.02028953821135604,60.019205173177355,0.12346216516284514,8,7,0.11451667981829922,1.2418662754932048,0.6267792058399463,0.02531525669181445,56.0,1.1900692007615876
18326.020630380473,0.0035403743389714123,53.41026627348336,16.305465359448164,7,8,0.9983532028576927,1.4075223661779268,0.6425668125319549,0.0164193437177304,56.0,1.1153220587540673
19859.87387384251,0.09159573696651274,56.78632803055774,311.2156169177075,6,5,0.4642951323365932,3.422954215894821,1.0253661663269757,0.013924104325027912,30.0,0.8237276087534517
17346.693255291862,0.07701689857698961,30.68502562893339,255.69263708847458,7,5,0.06069660535552085,2.493361249891237,1.202306756904858,0.011275289023756803,35.0,0.8437385221265052
19783.877201688414,0.07701689857698961,42.82220863849683,291.8043458278905,7,5,0.8040742528372868,2.135843093168875,0.9995964315910262,0.013877336417251696,35.0,0.8355568901880133
12600.626000756454,0.020737539788249437,29.833301570035868,16.76094484829892,7,5,0.23250545972429487,3.305313924812192,1.3239534979797036,0.010983544935550512,35.0,0.8871629447846141
14069.988479470938,0.0037817654771027664,30.670106690143733,187.3527717294255,7,5,0.6161776532909701,3.044434629490609,1.1515643750276399,0.011726098867780213,35.0,0.8670405887720503
13977.74386344981,0.0037817654771027664,30.670106690143733,187.3527717294255,7,5,0.6166238035069598,2.722975790818455,1.1531453169457502,0.012877662528180494,35.0,0.8670212125734251
16436.391331431656,0.03767587630058655,49.18927153216851,319.5824538882413,6,6,0.8605030879330628,3.168181166145133,0.9278596664157703,0.014270619486110227,36.0,0.892600961405715
19226.9611335238,0.025514304215863367,41.552877950015414,191.05444509634134,8,4,0.5110362409121711,2.32564954851179,1.1199180712144878,0.013747815475807333,32.0,0.8162641833299997
21984.91838395529,0.014892527213465442,51.00635719591946,15.165331839016996,6,5,0.3144583898442498,2.4682376923284983,0.9786851737775454,0.015027565083674973,30.0,0.7935752664990721
10977.552244418717,0.005438886603821851,40.13655592012768,43.57848930198777,8,6,0.44580923334220396,2.690544271776398,0.957895142701749,0.009218389119911645,48.0,1.0196940339853846
12505.73711833691,0.014878656980655526,21.293397223271395,289.80278386154566,9,5,0.810402761592899,2.7277594227419923,1.1338011320722732,0.009651279447551614,45.0,0.9929967724506412
20965.094801048253,0.025933677469509524,79.9090535773904,38.370195643968394,8,3,0.35117619347873025,3.263854724973779,1.5834718604279256,0.014826793520929527,24.0,0.836793718482393
14837.90777552978,0.02324895338803413,35.78665004867694,91.60989439664556,7,4,0.4546576222916718,3.4038870497105576,1.7144026462780522,0.010168685391725555,28.0,0.84040174690402
21190.311839873626,0.09159573696651274,64.31327135917083,305.9831339334226,7,5,0.4642951323365932,2.0208608776480537,0.9418182551359215,0.014794300256355213,35.0,0.8391186095494468
19111.243673631103,0.026677197166409736,77.86723759092996,133.98937300561605,7,3,0.6900488975418267,6.542370000961467,3.6285108285526686,0.010955051493114827,21.0,1.4316529428524642
14699.810918372496,0.06793494108708344,32.58844981208721,288.2808432478898,6,5,0.633472884361107,4.295574147980331,1.3943510473942933,0.009604233638773694,30.0,0.8509406356309724
17942.187714712243,0.11067884350139562,41.04067827756079,240.4221230683956,6,5,0.9453153713017237,5.223165604701084,1.3300733536365084,0.013535018498547723,30.0,0.9584186201023318
21165.578552670944,0.07701689857698961,65.1304001034845,81.11265712905495,6,5,0.6812457892635689,2.213403030210564,1.0076760044009274,0.019390086080441595,30.0,0.844115053310397
15216.533005977908,0.05193527877090761,28.221592169004452,43.257830159597205,8,5,0.0003701714134708711,2.203698407641752,1.057081032625581,0.01170204283515446,40.0,0.9030376761096959
14954.746984238334,0.056215962564261965,40.15810935710853,209.17608837501874,7,5,0.30741761540627,2.3758296366648066,1.0679832367614965,0.013244155698797654,35.0,0.8492064131564139
15235.50948597532,0.011289615995066567,35.97770923170117,199.06271590072126,8,5,0.24973175883506263,2.0043509448394023,0.9648391454764084,0.011895888515584157,40.0,0.8878566933138352
13397.580537763737,0.018429594201484135,28.964591997322003,21.298052282959617,8,5,0.31965324407371354,2.37257611274204,1.1013802876243561,0.01091445951734173,40.0,0.9072051614884038
24746.67583986376,0.0213611285847356,83.46303832157591,204.12705868795055,9,3,0.746773340765682,2.5617145228091536,1.2261194833296043,0.022163004871996676,27.0,0.8919360743943718
25431.5574887335,0.020797556895399874,71.31203421945597,100.1754652072228,10,6,0.965119674789183,1.200103730483519,0.638509767247634,0.022779852185863304,60.0,1.226569267950079
24738.64096228614,0.1038584700564088,75.42770899869365,131.87715731000281,8,3,0.4929894982220667,3.134656385204429,1.7222281038311233,0.016742361533223258,24.0,0.8839373948494205
18652.870236132978,0.052243730033868147,62.23379724211734,21.30859612296237,6,5,0.83353358681927,2.446382795980705,1.0124072788823533,0.015950872531986512,30.0,0.8082794907617492
26498.879069992137,0.05234821275437489,79.0683005677959,86.71723748764968,8,5,0.30599981033724494,1.7112670439017907,0.8656243940768348,0.02714243572457218,40.0,1.0363617352715657
15211.519891988013,0.05637955515355224,32.08740690446396,185.492865786933,7,4,0.7474303671895765,3.344203186818694,1.7485974074597541,0.010812577027732789,28.0,0.8531340622401556
18261.208560705174,0.004608404271506605,37.8946703147113,65.60703836030916,7,7,0.2825153294744815,1.8997299747998087,0.8114681078264528,0.01623359111629855,49.0,1.0433781294681905
19044.403908398446,0.035081949322599476,56.35114885333239,77.23640984383405,5,4,0.07804332634809757,8.28980777456556,3.0136901722241713,0.015303706739511461,20.0,1.4381461877639858
19739.98829067915,0.01778198938492407,76.06039393762994,106.11595747728396,8,3,0.914038592129901,3.3449124495701605,1.6434042594287281,0.011865890059100855,24.0,0.8080218160360093
20998.739160085814,0.01662082543130631,40.30193910109713,172.37438328467775,6,9,0.8780299455073937,1.7372407770600837,0.7139039130568603,0.019979809825340193,54.0,1.1374382592049002
14513.484964843386,0.06264143689040874,31.209259393146827,209.53079148364623,7,8,0.774815081155591,1.7854110398547363,0.8080068745984463,0.011754157790171027,56.0,1.1146787121018495
15494.630182084027,0.02108401512147097,37.08718960997891,91.60989439664556,7,4,0.5814559560647921,3.312129454876556,1.670977081415976,0.008651616678739408,28.0,0.8137608475618241
21015.022965901404,0.023580980957467627,68.54839502613926,164.3432164628658,8,3,0.9439941625993301,3.226458039783532,1.5684622006243885,0.012954141067707703,24.0,0.8053293713934001
19783.877201688414,0.05723668961278946,45.60573010066044,298.6434346204074,7,5,0.7917479730922246,2.087989902294539,0.9693383589974827,0.013550112794415007,35.0,0.8313661731975999
17346.693255291862,0.07701689857698961,30.287477934872623,309.4095449111587,7,5,0.8831242362030418,2.8143894267430865,1.2211363761436098,0.011155353337137098,35.0,0.860594261337623
16731.47218376134,0.02687047936450078,50.7894135484731,31.700446145157883,7,7,0.9508464119929234,1.628220151284678,0.7283240072336716,0.013285380689208624,49.0,1.0008343945115479
14764.211097768653,0.06117042959925828,29.018278044245385,11.167052488875143,8,4,0.8840743492269191,2.877022773414982,1.3835007987802221,0.010682090978889624,32.0,0.8332296365214624
24361.402626059884,0.02028953821135604,77.86567038178717,0.032520721420771004,7,3,0.700726036482538,4.116916761204913,1.7197060100114145,0.020166029164626266,21.0,0.9589890242336863
22101.56166238126,0.049832639278548044,58.46977696949402,242.30260438225292,6,7,0.23646542483253874,1.7719217145940245,0.7767010432281147,0.019329840393554506,42.0,0.9617916949495866
15442.794713537427,0.04984861840873715,34.770155213767964,51.093909243767186,6,8,0.22932559950679088,3.001728172719817,0.8929107790798112,0.01065282554799899,48.0,1.0349890574416816
19432.574879445438,0.014378936434717243,49.90626600764941,239.12067504939702,5,4,0.915909697968935,6.469518335200029,2.2738137072350426,0.015986547714997065,20.0,1.1557354664088773
13397.580537763737,0.018429594201484135,35.899306339128294,21.298052282959617,8,5,0.31965324407371354,2.3061618147813405,1.0754843657811053,0.010699402770381401,40.0,0.9004944659704595
14560.028162024259,0.05637955515355224,32.08740690446396,337.91761448950706,8,4,0.875421301305466,2.9531935442017114,1.5384930924876592,0.009371033184571612,32.0,0.8446318065853717
18088.12467817434,0.014408399206230538,47.237080953196084,294.55328910335095,8,3,0.8785369015086402,3.257289778137282,1.6661963348851816,0.012602098790648228,24.0,0.8194127775259109
14267.508111291738,0.027350496678721994,33.24533207487519,193.65787215144263,9,6,0.2766407449423018,1.703047253018845,0.8019192920669408,0.011057809730493726,54.0,1.0748092445181932
22651.073583704143,0.01576685571150881,78.00570029345717,14.490772701922863,7,3,0.9411716802860566,4.300669554565983,1.927436967877505,0.014793449562851795,21.0,0.9299814912019579
14069.988479470938,0.0037817654771027664,38.863278306813584,189.60224232105674,8,7,0.6161776532909701,1.6167269500762398,0.7428325451203988,0.013397120326451252,56.0,1.1128994807003756
13287.395675752341,0.0009654932195884772,28.964591997322003,121.93077329881818,6,5,0.8605447353071253,3.6345895268121318,1.401125947066579,0.009776610092628422,30.0,0.8218197249340533
14484.402611091742,0.011300542838620444,40.334681503582374,6.464069734722756,6,9,0.6100120988643386,2.1286126468926616,0.7549716360426482,0.012689507419978539,54.0,1.0964559808841485
17392.98437858306,0.05637955515355224,25.87380640442748,333.28127880773934,9,3,0.7700339230092144,3.681032710020107,1.6943314979201127,0.011577286200267843,27.0,0.8526906495002438
16119.393054553113,0.04435684492205574,45.77329677951153,6.5383344670954,8,5,0.7542928165532473,1.80471472747784,0.8388850411190004,0.013148457765597827,40.0,0.8782435910219817
